gene,logFC,p_val
LINC01280,0.0,0.031279170462292526
LINC01986,0.0,0.031298010828996886
LOC107986441,0.0,0.031298010828996886
LOC105369466,0.0,0.03130752500142852
LOC105376957,0.0,0.03131685422196525
LOC105374966,0.0,0.03131685422196525
COL17A1,0.0,0.03131685422196525
LOC388572,0.0,0.03131685422196525
LOC107984826,0.0,0.03131685422196525
LOC105371505,0.0,0.03131685422196525
SPRY3,0.0,0.031355665511476255
ITFG2,0.0,0.031378556671730375
LOC105369165,0.0,0.03138858524561264
TCIRG1,0.0,0.031412799375250385
ADORA1,0.0,0.03148217210612986
LINC02511,0.0,0.03150206855050331
PAPPA-AS2,0.0,0.031554518335903184
C2CD2,0.0,0.03163054797415747
ANKAR,0.0,0.03163734684972352
YTHDC1,0.0,0.03166218877324915
MAPK7,0.0,0.031666446891769874
OSR1,0.0,0.031686000191153814
DDX11-AS1,0.0,0.03187608577702052
AZIN2,0.0,0.03190267368072615
SNHG21,0.0,0.031952132356451106
CASP3,0.0,0.03195909210407641
TCTE1,0.0,0.03199205401603579
DNAAF4-CCPG1,0.0,0.03199205401603579
STIM2-AS1,0.0,0.03200339985897
LOC105374009,0.0,0.03202041753366038
THAP9,0.0,0.032072826283402134
PRRT3-AS1,0.0,0.032115524625075005
TFEB,0.0,0.03216207116249447
MTX1,0.0,0.03217834014457896
ZNF124,0.0,0.03218674953818587
SDHAF4,0.0,0.03219250824323349
LOC107986985,0.0,0.0322596302823414
ALG5,0.0,0.03230023867596784
LOC101929418,0.0,0.03237923676630706
LOC105376240,0.0,0.03241867441652613
LINC00513,0.0,0.032428259080327974
INTS8,0.0,0.03249226577706598
CCL2,0.0,0.03250460312981047
LOC105376617,0.0,0.03256663875643754
METTL1,0.0,0.03265566500223774
HTR3E,0.0,0.032660347232177735
LOC107986856,0.0,0.032660347232177735
DNAH10,0.0,0.032660347232177735
ELP4,0.0,0.03277480765628727
LOC122539214,0.0,0.03283038743658651
OLFML3,0.0,0.03284375752883683
CPSF7,0.0,0.03288063412211172
BTN3A3,0.0,0.032898784476648076
PREP,0.0,0.03290251926241779
PIN4P1,0.0,0.032918651327976
LSR,0.0,0.03308353123657353
NSF_2,0.0,0.03311859331046397
RAVER2,0.0,0.033135720345518274
FTO,0.0,0.03313940687120185
SLC6A13,0.0,0.033245087164156736
LOC105370811,0.0,0.03326344008023482
RRS1,0.0,0.03327210621849371
EFNA1,0.0,0.0332985167372576
ZBTB43,0.0,0.033346364927702814
LOC283788,0.0,0.03337257794905019
DZIP1,0.0,0.03338476224058413
CYYR1-AS1,0.0,0.03339443514040033
LOXL3,0.0,0.033521732392700836
ARF4-AS1,0.0,0.03365545667112681
LOC107984315,0.0,0.03372355149440234
HHATL,0.0,0.033799574068962064
SLC25A12,0.0,0.033812679983359906
LOC105376547,0.0,0.03383934290984662
CHD5,0.0,0.033908651386753745
ITGB3,0.0,0.03399042693139039
DHX57,0.0,0.03412435327399141
LOC105378685,0.0,0.03413328638200681
NPHP3-AS1,0.0,0.03415235329131743
WDFY2,0.0,0.03432253884771656
FSHR,0.0,0.034339777335611076
FAM27E4,0.0,0.03438879649913268
SETD9,0.0,0.034409935197230214
LOC107985230,0.0,0.03445830797985309
LOC107986075,0.0,0.03445830797985309
DNMBP,0.0,0.03450414734121871
ARRDC2,0.0,0.03457638577041195
LOC107985524,0.0,0.03464205591908214
TBC1D31,0.0,0.03477781231086724
MAD2L1BP,0.0,0.03479554560082917
EPHB6_1,0.0,0.034815866428657215
ALKBH1,0.0,0.03487181660878222
SHD,0.0,0.03496555021681566
SNAI3-AS1,0.0,0.035025110366664
CTB-1I21.1,0.0,0.035040828086010584
BAALC,0.0,0.03510390616530755
LOC112267935,0.0,0.035139363129069755
DNAJC6,0.0,0.035142038315817394
CXCR5,0.0,0.03518875547203378
C2orf49-DT,0.0,0.035217762913663124
LOC105378890,0.0,0.035238199818071754
NPIPB4,0.0,0.035238199818071754
LOC107984805,0.0,0.03525518061207009
PSMG3,0.0,0.03538744671564527
VPS8,0.0,0.03558954529265732
DLC1_1,0.0,0.035607085219798246
SLC29A1,0.0,0.03585241031164352
ISCA2,0.0,0.03594579805246982
LINC01099,0.0,0.03597129957738638
CYC1,0.0,0.03598802205121692
AGTRAP,0.0,0.03606899494004859
LOC105370780,0.0,0.03610451026628833
LINC02861,0.0,0.03610451026628833
LOC105374128,0.0,0.03612028255450831
ARTN,0.0,0.036132833926771656
LOC101927851,0.0,0.036132833926771656
LOC105375511,0.0,0.036132833926771656
PRPF19-DT,0.0,0.036132833926771656
TTC14,0.0,0.036147061728821435
PTF1A,0.0,0.03620958886384191
PTPRO,0.0,0.03626222381116146
RFX1,0.0,0.036497439322790065
MAN2B2,0.0,0.03649835203228094
SNCG,0.0,0.03661641556628502
CBWD3,0.0,0.03665532462523204
EGR4,0.0,0.03666545659536548
GUCA2B,0.0,0.0366809235975527
LINC02015,0.0,0.03673159650442415
LOC107986068,0.0,0.03674426355093866
PHLDA1,0.0,0.03674828882482899
CUL1,0.0,0.03674964751603204
LINC01590,0.0,0.03675409761001564
UTS2,0.0,0.0367569268551417
LOC107984997,0.0,0.0367569268551417
SFTPB,0.0,0.0367569268551417
LOC105379404,0.0,0.0367569268551417
MGAT4B,0.0,0.0367569268551417
TEX48,0.0,0.0367569268551417
CTXN2-AS1,0.0,0.0367569268551417
LOC105370935,0.0,0.0367569268551417
HRH4,0.0,0.0367569268551417
RASAL3,0.0,0.0367569268551417
LOC105379611,0.0,0.0367569268551417
NOTCH2NLA,0.0,0.0367711983942121
ZNF433,0.0,0.03680483369089297
HHAT_1,0.0,0.03685956033686365
SMIM3,0.0,0.03709874657679388
JADE2,0.0,0.03711963416275465
DDX60,0.0,0.03724483589003221
LOC338694,0.0,0.037302438291384896
LINC00539,0.0,0.03736296668638408
EIF4G3,0.0,0.03742250673413729
ACE2,0.0,0.03747912127297964
SLC25A33,0.0,0.037489261967502165
TCF3,0.0,0.03749119323534173
LOC105374346,0.0,0.03757257055709663
LOC105374968,0.0,0.03757257055709663
LOC107986369,0.0,0.03765618194299677
NEO1,0.0,0.037866398822291175
PHACTR2,0.0,0.03788132657995079
INSYN2A,0.0,0.03798235970632281
LINC02789,0.0,0.0382045065104266
LOC107986970,0.0,0.0382045065104266
UNC119,0.0,0.03820905869650579
LOC107985250,0.0,0.03822685018594555
LOC105374654,0.0,0.03822685018594555
AOC1,0.0,0.03822685018594555
CBLN3,0.0,0.03822685018594555
LINC00652,0.0,0.03822685018594555
NOL4L-DT,0.0,0.03822685018594555
TMEM50B,0.0,0.03822685018594555
GABRG2,0.0,0.03830534400846287
UPK3B_1,0.0,0.038349360429737515
ZNRD2-DT,0.0,0.0383786915701556
WDR53,0.0,0.03847943099446902
BRD8,0.0,0.03848343627182495
ZNF207,0.0,0.038484459663687784
LOC107984482,0.0,0.03852185507689347
ESR1,0.0,0.03852757402893102
CROCCP3,0.0,0.03855720298327145
LOC105376486,0.0,0.03855853903353255
LOC105374418,0.0,0.038560392105129924
SLC9A5,0.0,0.03873245975378227
IQCE,0.0,0.038741106155774835
ADAMTSL3,0.0,0.03894335415373701
HIP1,0.0,0.039078522039484816
GALNT13,0.0,0.03911017233382463
RAB11A,0.0,0.03934164886528213
LOC112268085,0.0,0.03941785167995777
MCM7,0.0,0.039456229920033815
PDC,0.0,0.03946708491975454
ARNTL2-AS1,0.0,0.03946708491975454
FCGRT,0.0,0.03952096878346055
LINC01707,0.0,0.039539931474383734
LOC107986523,0.0,0.039548235023450264
LINC00992,0.0,0.039607104621272225
SH2B3,0.0,0.039708217702905876
DEPDC1,0.0,0.039736452720054674
UBAP1,0.0,0.03977165493120584
MSC,0.0,0.03985893377518733
PKD1,0.0,0.040019022530438736
LDLR-AS1,0.0,0.04012401856508831
LOC107984763,0.0,0.04015377563023733
PLCE1-AS2,0.0,0.040162686698466274
CEP152,0.0,0.040163736021371334
ITGB1BP1,0.0,0.04018908714573519
LOC101929512,0.0,0.04020137852724648
TP63,0.0,0.04020137852724648
HOXA13,0.0,0.04020137852724648
CYP3A43,0.0,0.04020137852724648
LOC341056,0.0,0.04020137852724648
LOC105376998,0.0,0.04021838265708244
ADARB2,0.0,0.04025423894318714
LOC105373182,0.0,0.040279087271315406
AJAP1,0.0,0.040348141981094036
LOC105378772,0.0,0.04041770895772901
LOC105378419,0.0,0.04041770895772901
SPIN3,0.0,0.04044262310538489
LNPEP,0.0,0.04045022219841387
ERF,0.0,0.04047322732974496
HSPA1B_2,0.0,0.04056516176497614
WDR59,0.0,0.04066667949826668
MAP3K11,0.0,0.04071174226188178
MIA2,0.0,0.04079948208734119
DNAJC16,0.0,0.04080118525960361
TGFB2,0.0,0.04083137099194989
BLOC1S4,0.0,0.040998524661630405
SYMPK,0.0,0.041085223255296704
COG2,0.0,0.04109714042153527
HORMAD2-AS1,0.0,0.04123324105789275
CCR10,0.0,0.04123398832797421
TRAPPC13,0.0,0.04123814581460834
TSL,0.0,0.0413282911094108
FNDC4,0.0,0.04141468267806919
TEX11,0.0,0.0414299640995982
CBR3,0.0,0.04143787193203206
ANP32A-IT1,0.0,0.04146100065451053
ZWINT,0.0,0.041621652759321205
PDCD7,0.0,0.041850614318819916
SPTY2D1OS,0.0,0.041941037693467895
DDTL,0.0,0.041941037693467895
LINC01967,0.0,0.04206770027877314
LOC105378841,0.0,0.04213774498956079
UBQLN2,0.0,0.04213902623817806
ACBD7-DCLRE1CP1,0.0,0.04218979007527723
LOC107985780,0.0,0.04220669349048343
RASSF2,0.0,0.04226876912443864
LOC105369706,0.0,0.042287240135740874
KIAA1656,0.0,0.042366743292447016
CSTF2,0.0,0.04239361470253327
LOC730098,0.0,0.0424088741420375
GRIN3B,0.0,0.042452322187980694
TVP23C,0.0,0.04252416159733551
TRK-TTT3-5,0.0,0.042524579034254856
MDM1,0.0,0.042531093199688855
ERVH48-1,0.0,0.04254152908237471
KMT5B,0.0,0.04261790978896172
LOC107985948,0.0,0.04281103471803686
TMCO2,0.0,0.042884474817345086
LINC00466,0.0,0.042884474817345086
LINC01781,0.0,0.042884474817345086
LOC105372898,0.0,0.042884474817345086
LOC105373570,0.0,0.042884474817345086
LOC105373715,0.0,0.042884474817345086
SRGAP3-AS2,0.0,0.042884474817345086
LOC105377143,0.0,0.042884474817345086
RUVBL1-AS1,0.0,0.042884474817345086
SLC9A9-AS1,0.0,0.042884474817345086
LOC105374359,0.0,0.042884474817345086
LOC112267952,0.0,0.042884474817345086
ADGRF4,0.0,0.042884474817345086
MIR30C2,0.0,0.042884474817345086
LOC105377879,0.0,0.042884474817345086
LOC107986815,0.0,0.042884474817345086
LOC105375456,0.0,0.042884474817345086
LOC107986846,0.0,0.042884474817345086
LINC01299,0.0,0.042884474817345086
LOC102724804,0.0,0.042884474817345086
EQTN,0.0,0.042884474817345086
ORM2,0.0,0.042884474817345086
UCMA,0.0,0.042884474817345086
LOC105376483,0.0,0.042884474817345086
LOC105376568,0.0,0.042884474817345086
LOC105369666,0.0,0.042884474817345086
LOC105369711,0.0,0.042884474817345086
LINC02418,0.0,0.042884474817345086
LOC105370447,0.0,0.042884474817345086
GOLGA6EP,0.0,0.042884474817345086
LINC00930,0.0,0.042884474817345086
SPATA8-AS1,0.0,0.042884474817345086
TRK-CTT3-1,0.0,0.042884474817345086
IL27,0.0,0.042884474817345086
PRDM7,0.0,0.042884474817345086
TRARG1,0.0,0.042884474817345086
LOC105371532,0.0,0.042884474817345086
GSG1L2,0.0,0.042884474817345086
CRYBA1,0.0,0.042884474817345086
FNDC8,0.0,0.042884474817345086
TMEM92-AS1,0.0,0.042884474817345086
LINC02003,0.0,0.042884474817345086
LOC105371972,0.0,0.042884474817345086
LINC01538,0.0,0.042884474817345086
SIRPD,0.0,0.042884474817345086
LINC01752,0.0,0.042884474817345086
TMPRSS15,0.0,0.042884474817345086
LOC105372841,0.0,0.042884474817345086
LOC105373012,0.0,0.042884474817345086
LOC105373096,0.0,0.042884474817345086
LOC105377763_1,0.0,0.042884474817345086
NPIPB13_1,0.0,0.042884474817345086
CCDC125_1,0.0,0.042884474817345086
MYT1L-AS1,0.0,0.04288448718255573
LOC105374814,0.0,0.04288448718255573
LINC02510,0.0,0.04288448718255573
LOC107985173,0.0,0.04288448718255573
LGALS14,0.0,0.04288448718255573
LOC105378077,0.0,0.042948991915778126
MIR4500HG,0.0,0.042948991915778126
CCND2-AS1,0.0,0.04297311096836355
SNX22,0.0,0.04300059046588212
TRG-TCC3-1,0.0,0.04300264465846464
TOP3A,0.0,0.04300264465846464
MTMR11,0.0,0.04303818074243073
LOC105375181,0.0,0.0430835121306101
CAVIN2,0.0,0.04309109670416257
LOC105375737,0.0,0.043098345504732356
ADM,0.0,0.04315267018532478
DSCAML1,0.0,0.04323648612936698
ZNF774,0.0,0.04326507437244935
POLD4,0.0,0.04336717085467533
CRELD1,0.0,0.04339223721545444
COA3,0.0,0.043643624540545406
PDCD2,0.0,0.04368472609224245
MCL1,0.0,0.04371977734590876
WSB2,0.0,0.04381974973364204
CLCNKB,0.0,0.043852458994184315
LOC102723752,0.0,0.043852458994184315
VMP1,0.0,0.043862600694010066
GLT8D2,0.0,0.043964556688689614
MITD1,0.0,0.04398928199043007
PPA2,0.0,0.04401235979754859
CTD-2350J17.1,0.0,0.04419292930733029
GPX3,0.0,0.04427669349933763
NOC3L,0.0,0.04430474301723393
ESCO2,0.0,0.044383898680664294
SCX,0.0,0.04445555500977803
ENTPD5,0.0,0.044463999222083404
EHD2,0.0,0.044686248715455526
NEFH,0.0,0.04470102285144779
MB21D2,0.0,0.04483958924856697
IRAG2,0.0,0.044899600950037026
PMS2CL,0.0,0.04492678992710158
SNX9-AS1,0.0,0.044983882452256055
CEBPZ,0.0,0.04499417807099177
PPP4R1L,0.0,0.04512295679588083
LINC02398,0.0,0.04512455540989032
SERINC5,0.0,0.045162547319763005
MATN2,0.0,0.045194544578459235
ACADSB,0.0,0.04519801163851945
GYS1,0.0,0.045204546036963805
CNGA3,0.0,0.045214129093054375
SCN2A,0.0,0.04523739880757851
LINC00562,0.0,0.045386011367968306
ARMH1,0.0,0.04544921767441777
LOC102723490,0.0,0.04559725419307767
PTPRS,0.0,0.04567192625522487
LOC105379154,0.0,0.04567750555848238
P4HTM,0.0,0.04568475800702014
MYLPF,0.0,0.04581228864574589
ABRACL,0.0,0.04581886815918376
FZD1,0.0,0.045862015094707734
WDR18,0.0,0.045938040837525417
ZNF678,0.0,0.04598615496720019
UBE2A,0.0,0.046063810120740435
BBOX1,0.0,0.04613699316367376
EFCAB7,0.0,0.04643515093262658
BTBD2,0.0,0.0464479554255357
KIRREL1-IT1,0.0,0.04647900662267361
FGF14,0.0,0.04661245047634013
ZFYVE21,0.0,0.0466335676232925
FFAR4,0.0,0.04669343791381328
PHLPP2,0.0,0.04671563724617858
SLC12A5-AS1,0.0,0.046736453846080286
LOC105373431,0.0,0.04677930128908046
IATPR,0.0,0.0468159199422405
ROPN1L-AS1,0.0,0.04685255466429689
LOC107986423,0.0,0.04685255466429689
MDC1,0.0,0.04685255466429689
LOC105376154,0.0,0.04685255466429689
LOC105376171,0.0,0.04685255466429689
LINC02751,0.0,0.04685255466429689
LOC105369656,0.0,0.04685255466429689
LOC107984800,0.0,0.04685255466429689
LOC105373075,0.0,0.04685255466429689
CBLIF,0.0,0.046882642382209634
EGLN3,0.0,0.04688867292784883
LOC105374890,0.0,0.04693025676267862
LOC101926935,0.0,0.04695376317021003
LINC01361,0.0,0.046990244348744846
LINC00958,0.0,0.046990244348744846
LOC105372733,0.0,0.046990244348744846
USP27X-DT,0.0,0.046990244348744846
UQCRC2_1,0.0,0.046990244348744846
HPS6,0.0,0.04704917497606824
ZNF771,0.0,0.04712330533005713
TAX1BP1-AS1,0.0,0.04714415972819615
MME,0.0,0.04719734197662507
LTA4H,0.0,0.04720349938895091
LOC101930071,0.0,0.047217855104247364
CHMP3-AS1,0.0,0.04721962639549946
ZNF844,0.0,0.04724027213112415
SLC25A36,0.0,0.047398303343903186
S1PR2,0.0,0.04757659483289512
NRXN2,0.0,0.047582806927301685
NUTM2A-AS1,0.0,0.04758529217610101
FOS,-0.9999992786530209,0.047586663970869046
HOXA10,0.0,0.04765521720515783
TRIM63,0.0,0.047866344879772774
NUFIP1,0.0,0.04792360460247356
PABPC5,0.0,0.04794652475315432
C1orf127,0.0,0.0481255529291983
LOC105376864,0.0,0.0481255529291983
LOC105371688,0.0,0.0481255529291983
OR6F1,0.0,0.0481255529291983
LOC107985921,0.0,0.0481255529291983
ACSL3-AS1,0.0,0.0481255529291983
TRPM8,0.0,0.0481255529291983
RARB-AS1,0.0,0.0481255529291983
LOC105377114,0.0,0.0481255529291983
LOC105377664,0.0,0.0481255529291983
LOC107986204,0.0,0.0481255529291983
LOC105379064,0.0,0.0481255529291983
LOC101927190,0.0,0.0481255529291983
CXXC5-AS1,0.0,0.0481255529291983
KIF4B,0.0,0.0481255529291983
IRF4,0.0,0.0481255529291983
PRL,0.0,0.0481255529291983
MCHR2-AS1,0.0,0.0481255529291983
IL6,0.0,0.0481255529291983
KIAA0087,0.0,0.0481255529291983
ZNF679,0.0,0.0481255529291983
LOC105375520,0.0,0.0481255529291983
VXN,0.0,0.0481255529291983
MIR378D2HG,0.0,0.0481255529291983
GOLGA2P6,0.0,0.0481255529291983
NAALADL1,0.0,0.0481255529291983
LOC102724775,0.0,0.0481255529291983
LINC02446,0.0,0.0481255529291983
SMCO3,0.0,0.0481255529291983
LOC107984591,0.0,0.0481255529291983
TRT-TGT4-1,0.0,0.0481255529291983
LOC105370406,0.0,0.0481255529291983
TBPL2,0.0,0.0481255529291983
TRK-CTT1-2,0.0,0.0481255529291983
LOC105371299,0.0,0.0481255529291983
LOC105371334,0.0,0.0481255529291983
SENP3-EIF4A1,0.0,0.0481255529291983
LOC112267870,0.0,0.0481255529291983
CSNK1G2-AS1,0.0,0.0481255529291983
KCNA7,0.0,0.0481255529291983
LNCNEF,0.0,0.0481255529291983
C20orf144,0.0,0.0481255529291983
HRH3,0.0,0.0481255529291983
LOC102723475,0.0,0.0481255529291983
LOC105369302,0.0,0.0481255529291983
DGCR6,0.0,0.0481255529291983
ARSD-AS1,0.0,0.0481255529291983
BDP1_1,0.0,0.0481255529291983
BTBD7_1,0.0,0.0481255529291983
DMBX1,0.0,0.04812556622943487
NEUROG1,0.0,0.04812556622943487
LINC01942,0.0,0.04812556622943487
RXFP2,0.0,0.04812556622943487
APBA2,0.0,0.04812556622943487
LOC105372676,0.0,0.04812556622943487
RFFL,0.0,0.04814342073421812
SRP54-AS1,0.0,0.04820764994227405
EPS8L2,0.0,0.04821030234278165
ENDOV,0.0,0.04827005020384571
MYO5A,0.0,0.048275813186839094
ADAMTS16,0.0,0.04836984964337406
SH3BP1,0.0,0.04837385618558832
KCNRG,0.0,0.048414681838850025
FAM153CP,0.0,0.0484359464357196
NUP62CL,0.0,0.04848868056680972
ELL,0.0,0.04855536323301293
HHIP,0.0,0.04875364194729423
FLYWCH2,0.0,0.04876745438624863
PCNP,0.0,0.048788314090752925
NDUFAF5,0.0,0.04880403719880896
LRCH3,0.0,0.048855384396433166
LOC100507346,0.0,0.04885873863187608
CFH,0.0,0.048901826310028894
NDUFS8,0.0,0.04894805516522619
H2AX,0.0,0.04897893919901994
ADAM22,0.0,0.04899784618421362
ARFGEF3,0.0,0.049022011245748676
RUNX1T1,0.0,0.049145847883852754
ZMAT2,0.0,0.049169290127067715
DCLK2,0.0,0.04920810341670819
ADCY5,0.0,0.04922088312842994
LGI4,0.0,0.049297329280913404
SYT13,0.0,0.04936959970432837
SLC35F6,0.0,0.04938271222845709
PWWP3A,0.0,0.04940692053457076
EPHA7,0.0,0.04946726432546814
LOC105375359,0.0,0.04952673387732391
SRRM4,0.0,0.04953622623218354
METTL7B,0.0,0.049573111460324254
ZNF799,0.0,0.0496443865683725
MBOAT2,0.0,0.04965992903519637
LOC101927066,0.0,0.049668738096383246
RGMA,0.0,0.04968437605575801
MAP3K14-AS1,0.0,0.04974967325740485
ORC2,0.0,0.04976258762774369
LOC112268313,0.0,0.04979332280024631
ZNF283,0.0,0.04992388051306635
SLC7A8,0.0,0.0499664974034571
ALDH8A1,0.0,0.049998660349499666
LOC105370582,0.0,0.05006613751370267
LINC00515,0.0,0.05006613751370267
TWIST1,0.0,0.050178169588512754
ASTN2,0.0,0.05022586844378428
NPIPB3,0.0,0.05023419539987775
FGF7,0.0,0.050364844598012576
PARTICL,0.0,0.050465458834682675
LINC02362,0.0,0.050479367358784374
LOC101929552,0.0,0.050606100691317636
GRPR,0.0,0.050606100691317636
LINC01107,0.0,0.05065311961204175
HEXD-IT1,0.0,0.05065311961204175
BMP10,0.0,0.050653377672826606
LOC105372945,0.0,0.05067345525148641
RTL8C,0.0,0.050726026073065325
ATP8A2,0.0,0.0507718400764534
KRTAP5-10,0.0,0.05090111381252299
TFAP4,0.0,0.05090201079259045
USP12,0.0,0.05094876826620685
CNTNAP3B,0.0,0.050954162970860736
FSD2,0.0,0.050957455826954434
TMEM209,0.0,0.05096552365576131
FAM120B,0.0,0.051010158436817235
OBSCN,0.0,0.05105967805423672
RARG,0.0,0.0511216161123253
EIF2S3B,0.0,0.05124237857236887
MGA,0.0,0.05132979916960543
LOC105371344,0.0,0.05133443404565475
HPS1,0.0,0.051350312012374714
CRNDE,0.0,0.05136381635959925
ETV5,0.0,0.051607215816887646
A1BG-AS1,0.0,0.051675074708833466
LOC107986785,0.0,0.05169744313744383
SFXN2,0.0,0.051727740915119065
STXBP1,0.0,0.05190277394587115
STK32B,0.0,0.051947436142767776
RIBC1,0.0,0.051975305172163484
LDLRAD3,0.0,0.05198067118047193
GEMIN5,0.0,0.052103697770007104
IRX2,0.0,0.052108123077780934
ROR1,0.0,0.05211328934495233
LOC105369798,0.0,0.05212668053451521
PPP1R35-AS1,0.0,0.05224163222557006
ASIC4-AS1,0.0,0.052310959039200015
FAM72C,0.0,0.052324355984543214
PCP2,0.0,0.052324355984543214
TCHH,0.0,0.052340730561223105
LINC02604,0.0,0.052381758860288924
LINC01640,0.0,0.0524113938193629
LOC105379244_1,0.0,0.0524113938193629
COPS4,0.0,0.05247239836242596
NDST1-AS1,0.0,0.052499716624310154
UBE3B,0.0,0.05259288394664158
LOC107986367,0.0,0.05264444583721234
NCMAP-DT,0.0,0.05265262659813955
LOC101926969,0.0,0.05265262659813955
LOC102724955,0.0,0.05265262659813955
TMEM198,0.0,0.05266677456620636
NRN1,0.0,0.05268334693840596
LINC00092,0.0,0.05268334693840596
LOC101927278,0.0,0.05268334693840596
SLC25A30-AS1,0.0,0.05268334693840596
ITGAM,0.0,0.05268334693840596
TNRC6B-DT,0.0,0.05268334693840596
NAXE,0.0,0.052744567484101564
OPN4,0.0,0.052760395228150535
MEST,0.0,0.052848787047451024
LOC101929523,0.0,0.05296903175192131
LSM14B,0.0,0.05307767407282005
GYS2,0.0,0.05311966763640373
TMEM184B,0.0,0.0531248221743683
HS6ST2,0.0,0.05313319835082921
OSBPL10-AS1,0.0,0.053213195190053075
SULT1A2,0.0,0.0533114901486939
FDXR,0.0,0.053422478759530906
LOC102724805,0.0,0.05369520513022743
LOC107985317,0.0,0.05371439096261252
NDUFAF6,0.0,0.053725110677818474
TRX-CAT1-1,0.0,0.05375327457621479
WTIP,0.0,0.05379033891461396
LOC105373872,0.0,0.05384391693737747
SPIN2B,0.0,0.05384929744465587
NLGN1,0.0,0.05395907978851766
LOC105370500,0.0,0.05397582118600572
FAT4,0.0,0.054062242874092385
CCNG2,0.0,0.05423476656441767
ADAMTS9-AS1,0.0,0.054370868614407715
SUCNR1,0.0,0.054413407490016795
UGT2B17,0.0,0.05443228382252766
TAS1R3,0.0,0.05445115741282607
CD1B,0.0,0.05445115741282607
LOC105374110,0.0,0.05445115741282607
LOC107984582,0.0,0.05445115741282607
EFL1P1,0.0,0.05445115741282607
TRNL1,0.0,0.05446033109065763
VAX2,0.0,0.05447002825686232
LOC105374060,0.0,0.05447002825686232
DND1,0.0,0.05447002825686232
TRS-AGA2-4,0.0,0.05447002825686232
LOC100131257,0.0,0.05447002825686232
LOC101927610,0.0,0.05447002825686232
CNTNAP2-AS1,0.0,0.05447002825686232
BIN3-IT1,0.0,0.05447002825686232
ANXA2P2,0.0,0.05447002825686232
LOC497256,0.0,0.05447002825686232
TRF-GAA2-1,0.0,0.05447002825686232
SCARNA12,0.0,0.05447002825686232
LACRT,0.0,0.05447002825686232
CHMP4A,0.0,0.05447002825686232
LOC112268142,0.0,0.05447002825686232
IL21R-AS1,0.0,0.05447002825686232
LOC101927200,0.0,0.05447002825686232
OGFR-AS1,0.0,0.05447002825686232
LOC105372770,0.0,0.05447002825686232
TCEA3_1,0.0,0.05447002825686232
NLRP2_7,0.0,0.05447002825686232
TPP2,0.0,0.054505582919089475
GBA3,0.0,0.05454573055157495
LINC00526,0.0,0.05457359403056253
ERBB2,0.0,0.054579338073452215
RTL1,0.0,0.054592174540697126
PAIP2B,0.0,0.05462351970448896
PHOSPHO2-KLHL23,0.0,0.05462588753703393
TBC1D7-LOC100130357,0.0,0.054695558091761375
NUP37,0.0,0.054776616975526965
MYO1B,0.0,0.05478903780355001
LOC105378936,0.0,0.05479279118895942
FAM50B,0.0,0.054843124803003004
IRF8,0.0,0.054918379306540116
LOC105372160,0.0,0.05512161425275956
NBR1,0.0,0.05515366855456077
CDC42BPA,0.0,0.05516339204609198
LOC105374898,0.0,0.05527242294911324
